ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,pca_1,pca_2
23805,-0.164603848,-0.045498043,-0.396248453,-0.123813843,0.348952898,0.013136478,-0.16311935,0.23477481,-0.217759958,-0.586258197,0.018416727,-0.26221829,-0.248461359,-0.075637414,-0.456369438,-0.71796235,-0.509988453,-0.13021464,-0.784496959,0,0.999978904,0,0,1.15E-11,2.11E-05,-0.548746423,0.138576892
23821,-0.087851925,-0.487986132,-1.348554033,0.036367644,0.416160397,-1.069198403,0.488352768,0.883500909,-0.106767975,0.226527649,2.20949467,-0.096228032,0.658055861,-0.32190003,-0.041242959,-0.16034265,-0.609765572,-3.36729583,-1.929909808,4,1.17E-45,0,0,0.001486986,0.998513014,0.550566189,1.40078005
23824,-0.133875686,0.643667123,0.758934921,-0.768496618,0.577075009,0.320985836,0.072320662,-0.625938431,-1.234744463,-0.10474683,0.538313207,-0.605235308,-0.975379648,-0.765906535,-0.760969777,0.479349492,-0.267681406,-0.260531083,-1.107580959,4,1.01E-16,0,0,0.000927086,0.999072914,-0.834744051,0.583761644
23827,-0.172065057,-0.78845736,-1.386294361,1.496642418,-0.131336002,-0.021053409,-0.713766468,-1.109662125,-0.279584862,0.853489831,-0.980829253,0.757685702,-0.615760517,-0.055569851,-0.729514825,-0.906721281,0.344840486,0.510825624,0.251314428,4,4.05E-23,0,0,0.000605952,0.999394048,-1.047515073,-1.48752105
23828,0.225083416,0,-0.194156014,-2.079441542,0.916290732,0.241162057,4.276666119,-0.470003629,-0.980829253,0.510825624,-0.747214402,0.117783036,-0.374693449,0.123613956,-0.916290732,-1.098612289,0.87924946,-0.693147181,-3.555348061,3,1.75E-110,0,0,0.999999862,1.38E-07,0.494694174,-0.576355307
23829,1.010442163,-4.356708827,1.84582669,1.471816535,1.106911091,0.693147181,-0.392042088,1.252762968,0.760969777,1.252762968,1.419084184,1.12538253,1.597943533,1.491654877,0.130620182,2.207274913,1.16315081,0,3.496507561,3,1.09E-133,0,0,1,3.42E-14,3.349665531,-1.42793704
23830,-0.015267472,-1.372308119,0.12095261,-0.496436886,0.741937345,4.304065093,-3.36729583,-2.772588722,2.154664963,-2.01044867,-0.048790164,0.393904286,0.615185639,0.749236647,-4.094344562,2.044755984,-1.984131362,-0.470003629,2.48490665,3,1.95E-199,0,0,1,4.45E-20,-0.790166796,0.664354642
23831,-0.078733545,0.209622424,0.184785046,0.015281196,0.278783479,-0.470432599,0.187000349,-0.502267133,-0.264811048,-0.270574924,0.054408373,0.079944961,-0.233578429,-0.19146046,-0.309983092,-0.0039088,-0.094362761,-0.100881225,-0.707094408,0,0.999998947,0,0,4.56E-13,1.05E-06,-0.446899058,0.044323526
23832,-0.110025276,0.116470872,-0.07377445,-0.159236052,-0.172230654,-0.398379492,-0.314036275,-0.281886416,-0.135303533,-0.187764317,0.040791154,0.100367994,-0.02829043,0.096192403,0.192169443,-0.122126396,-0.183322057,-0.482582411,-0.504556011,0,0.999999663,0,0,1.51E-13,3.37E-07,-0.331061914,0.18229325
23833,0.195899694,1.220257398,1.25641928,1.609437912,-0.7282385,0.564529803,0.719580438,-1.035242675,0.809557532,0.559615788,-0.911734915,0.777704569,-0.135174778,0.135174778,-0.271152771,-1.011600912,0.796331417,2.302585093,0.171850257,4,1.49E-40,0,0,0.0004074,0.9995926,0.243999767,-1.437952876
23834,-0.103379064,-0.083054758,-0.101438243,0.143100844,-0.237871358,-0.08748009,0.017003598,0.07512063,-0.063673095,0.183314606,-0.530056986,0.244407642,-0.182162965,-0.514369632,-0.120856952,-0.176173096,0.161104047,-0.219963898,-1.404870747,0,0.999994852,0,0,2.56E-12,5.15E-06,-0.357202142,-0.129720074
23836,0.111163125,-0.037944932,0.362405619,0.721477687,0.360396823,-0.292176462,0.743808253,-0.941913837,0.165185275,-0.497935014,0.204363657,-0.030866648,0.086260344,0.183804137,-0.062974799,0.707853328,-0.498991166,-0.887303195,-0.223143551,0,0.952629733,0,0,5.94E-07,0.047369673,0.04551399,0.089243441
23837,-0.048679158,0.067593291,-0.12095261,-0.253195896,0.051293294,-0.414943852,1.174372335,-0.58451334,0.553385238,-0.100804699,0.096537927,0.334140327,-0.185267067,0.388223302,0.045023681,-0.70105236,-0.097163748,-1.342061106,-1.132060223,4,1.52E-05,0,0,3.20E-06,0.999981591,0.043690944,-0.027726192
23838,-0.017065467,-0.4019989,0.189576728,0.216744132,0.364643114,-0.31706837,0.134656885,-0.260218597,-0.119935227,-0.218481538,0.100747381,-0.15415068,-0.079926327,-0.16340611,-0.013468217,0.318924652,0.182321557,0.508322494,-0.938269639,0,0.999995584,0,0,2.41E-12,4.42E-06,-0.136413032,0.071977482
23839,-0.125526185,0.451985124,1.981001469,-0.192371893,-1.199416988,0,1.228665417,0.143100844,-0.245122458,1.036091932,0.248461359,-0.412532275,0.017094433,0.188052232,0.287682072,-1.562185028,0.241162057,-2.014903021,-0.356674944,4,4.04E-49,0,0,0.000324912,0.999675088,0.112853492,-0.13303652
23840,0.241302793,-1.038893054,-0.175890666,-0.563935449,-1.435084525,4.709530201,-0.470003629,2.098986138,4.043051268,0.041385216,0.665748206,1.377325691,-0.448024723,0.076961041,0.551176919,-0.211309094,0.038318864,2.397895273,0,3,1.06E-204,0,0,1,1.66E-13,2.692813192,0.270436581
23841,-0.403645271,0.507594603,1.519825754,-1.243193517,-0.071458964,-4.882801923,-1.161924568,-0.773189888,-0.209720531,1.119889687,-0.812692331,-0.310154928,0.09237332,-2.975529566,-0.666760425,-0.494296322,0.510825624,-1.196250758,-0.137201122,3,4.18E-121,0,0,1,1.31E-13,-2.442845048,0.732517835
23842,-0.205821684,-1.088759992,0.699153205,-0.89705937,-0.248584051,1.172720261,0.036367644,0.297834444,0.514778198,-0.517361595,-0.14242034,-0.945737933,-0.324895669,0.035446749,-0.039845909,-0.756998653,0.730534713,-2.1102132,-0.150282203,4,2.66E-10,0,0,0.000110384,0.999889615,-0.187510571,0.765232034
23843,0.472697838,0,0,0,2.197224577,0,0.693147181,-1.386294361,2.772588722,2.833213344,1.945910149,-2.120263536,1.003302109,0.127833372,0.60077386,0.887303195,0.599118231,-2.397895273,-0.606135804,3,5.83E-144,0,0,0.999999999,1.46E-09,2.007515259,1.483914365
23844,-0.095543852,1.609437912,0.480972661,0,-2.564949357,3.401197382,0.11506933,-3.33220451,-1.396657148,2.197224577,0.405465108,-2.944438979,-4.025351691,-0.287682072,0.646627165,-0.661398482,1.945910149,0,2.995732274,3,1.48E-285,0,0,1,2.35E-27,-1.558074219,0.223893299
23845,0.099298221,0,0,0,0,0.525010259,0,0,0,0,-4.204692619,3.912023005,0,0,0.405465108,-0.543615447,-2.63905733,2.890371758,0,3,1.80E-165,0,0,1,3.22E-19,-0.235413101,-3.512196789
23846,-0.11138463,-0.336472237,-1.85629799,-0.430782916,0.980829253,3.63758616,2.63905733,-0.84729786,-3.33220451,0.421213465,3.33220451,-0.6257059,1.272965676,-3.36729583,-1.791759469,0.021506205,1.098612289,-1.386294361,0,3,1.26E-241,0,0,1,4.52E-26,0.916431559,2.878860516
23847,0.31608244,-1.009095691,0.021930703,-0.271480098,1.053706785,0.413223099,0.93413065,0.953586517,1.086678973,-0.080042708,1.199416988,0.390164263,0.795448359,-0.119346758,-0.148149161,-0.269444485,-0.494412594,-0.587786665,-0.869950395,4,1.01E-16,0,0,2.46E-05,0.999975387,1.588013649,0.45328975
23850,-0.417203392,-2.995732274,-3.218875825,3.401197382,-4.369447852,3.761200116,-0.826678573,-3.433987204,0,-0.441832752,0.860201265,-4.060443011,1.126011263,-2.036881927,0.609765572,0.059719235,-3.17805383,0,3.295836866,3,0,0,0,1,8.45E-41,-1.772744457,2.590636273
23851,-0.082750475,0.264925085,0.101408401,0.504136636,0.564766014,0.173609616,-0.427887572,-0.529741071,0.096460266,-0.546767645,-0.012180419,-0.385752567,0.138518934,-0.643063076,-0.113944259,0.161104047,-0.390576496,-0.747214402,-0.251314428,0,0.999867233,0,0,1.76E-10,0.000132767,-0.407946823,0.624337279
23856,0.197327197,-2.995732274,1.504077397,1.272965676,-0.880358723,0.451985124,-0.616774202,2.607966743,0,3.295836866,-0.065957968,-2.433613355,-0.709147522,0.025317808,1.480226181,-0.315081047,0.139761942,0,0.251314428,3,5.59E-148,0,0,0.999999999,1.28E-09,0.787295318,-1.17291205
23857,-0.260834822,2.833213344,0.230523659,-0.405465108,-3.761200116,0,3.433987204,3.091042453,0.028573372,0.318453731,0.955511445,0,-4.700480366,-0.100083459,-2.890371758,-0.693147181,-0.619039208,2.48490665,0,3,4.95E-277,0,0,1,6.02E-32,-1.099405715,-1.488989946
23860,0.088639762,0.039766671,0.119131654,-0.428107585,0.384589879,-0.083144051,0.161268148,0.271119017,0.189400894,0.467386968,0.550962952,0.097882467,0.079268534,0.037297877,0.013656326,-0.375705668,-0.374133591,-0.385225227,-0.754705074,0,0.99997401,0,0,1.21E-11,2.60E-05,0.447751751,0.091120245
23866,-0.187184106,-0.672944473,-0.579818495,0.074107972,-0.852777326,0.011049836,-0.072759354,0.200670695,0.835321669,-0.488664052,0.030771659,-0.18859117,-0.338454398,0.204095356,-0.137201122,1.189584067,-2.494123305,1.648658626,-1.049822124,4,2.31E-10,0,0,0.000188482,0.999811518,-0.456446472,-0.036465629
23867,-0.249723971,-0.73511138,-0.028987537,0.528844129,-1.058606954,-1.358123484,-0.610455465,0.327687407,-1.470851749,0.517943092,0.063513406,-0.146603474,-0.527354926,0.296265816,0.620576488,-0.545694449,-0.36772478,-2.496741107,0.492476485,4,3.61E-16,0,0,3.80E-05,0.999961969,-0.972163881,-0.409840517
23868,0.290051341,-0.212399012,-0.342406972,0.817444897,-0.033522692,0.693147181,0.73888319,0.717390792,0.715126087,0.698978101,0.844894013,0.492005564,0.435006787,-0.442233956,-0.403601175,1.247457916,0.239549587,-1.628306397,-1.53393036,4,4.44E-15,0,0,1.76E-05,0.999982424,1.300178589,0.410720261
23872,-0.510266808,-1.318240898,-1.462834438,0.31121257,-1.672285816,-2.388762789,0.741937345,0.287682072,-0.770108222,-1.193922468,0.781254448,-0.897242537,0.443335382,-0.780158558,-0.830348302,0.840304825,-1.936340698,1.083344817,-1.609437912,4,7.89E-42,0,0,0.007027587,0.992972413,-1.623366999,0.91422763
23874,-0.228258652,-0.916290732,-1.15267951,-1.609437912,-0.287682072,-2.047692843,0.762140052,-0.182321557,0.489548225,-1.098612289,0.111225635,-0.037740328,0.470003629,-1.123930097,-0.693147181,-0.182321557,1.082611947,-2.525728644,0.287682072,4,1.49E-49,0,0,0.009040305,0.990959695,-0.751267188,1.556436436
23875,0.032333887,0.968737207,0.588212287,-0.079776502,0.307935929,-0.051398774,0.388111093,0.133213276,-0.106658374,0.148845628,-0.423391324,0.233520364,-0.004807702,-0.340182816,-0.368092765,-0.381056143,-0.191891008,-0.517943092,-0.336472237,0,0.999322748,0,0,3.68E-10,0.000677252,-0.04790223,-0.196719432
23876,-0.03333642,0,0,-2.708050201,-2.890371758,1.386294361,2.564949357,0,2.197224577,0.336472237,-1.945910149,-0.223143551,2.48490665,0.84729786,0.693147181,-0.693147181,-0.15415068,0,0,3,2.63E-169,0,0,1,2.92E-17,1.262989074,0.583062054
23878,0.122720477,-0.693147181,0.022989518,0.435318071,-0.188052232,0.615185639,0.445311017,3.828641396,-0.111791406,-0.354545018,2.251291799,-1.992430165,1.340624324,-1.044545067,-0.277631737,-0.162518929,3.135494216,-0.949080555,-0.182321557,3,1.39E-129,0,0,0.999999998,1.68E-09,1.777716634,2.290374913
23879,-0.436881304,1.446918983,-0.09531018,2.833213344,-2.833213344,1.791759469,-0.09531018,-2.833213344,0,-2.708050201,-0.615185639,2.197224577,-0.615185639,-1.079920156,0.826678573,-1.098612289,1.609437912,0,0,3,1.52E-222,0,0,1,3.32E-16,-1.192439506,0.443555514
23881,-0.038109155,0.15860503,2.833213344,0.722134717,-2.57883847,-0.640037355,1.519825754,0.444685821,1.076633382,0.805065097,0.753771802,0.027398974,-1.354545663,0.498991166,1.481604541,-0.426518517,-4.007333185,-2.382627801,3.555348061,3,2.77E-160,0,0,0.999999856,1.44E-07,0.105105312,-0.897986311
23882,-0.03743127,0.606135804,1.386294361,0.49365782,0.489548225,0.415515444,-0.571786324,1.141171903,0.046520016,0.405465108,-0.416893804,-1.510592078,0.324496046,-0.802962047,0.90825856,-0.849989652,-1.665007764,0.200670695,-2.215573716,4,6.17E-26,0,0,0.002039782,0.997960218,-0.046221604,0.360873454
23883,0.070526563,1.178654996,1.61681802,-1.781288169,-2.533696814,0.819440906,0.190353728,0.195308752,-0.487986132,0.530628251,-0.322083499,0.046520016,0.252702354,0.210564769,0.483796951,0.278713402,-0.864997437,-0.475423697,-2.079441542,4,2.28E-33,0,0,0.009724876,0.990275124,0.1954467,0.445706911
23884,1.945910149,0,0,0,1.098612289,1.945910149,1.203972804,2.397895273,1.386294361,1.098612289,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3.05E-82,3.815278046,-0.775790305
23885,0.002359419,-0.318453731,-0.175890666,0.683294884,0.301475395,0.834797698,-1.386294361,0.230523659,0.024692613,-0.83832919,0.803961547,-1.043042438,0.149940147,-0.413562318,-0.612385824,1.193277515,-1.623622547,3.713572067,-3.295836866,4,4.48E-46,0,0,0.00049671,0.99950329,-0.285652159,0.687017156
23887,0.487295126,4.143134726,0,3.688879454,0,0,-1.945910149,-3.555348061,0,0,0,2.197224577,-0.15415068,0,-3.091042453,0,1.029619417,0,0,3,6.01E-230,0,0,1,4.28E-21,-0.916250864,-1.203179182
23888,0.241577253,0.863772698,0.609765572,-0.457833094,0.990398704,1.741115736,-0.272644195,-0.747214402,0.521296924,-0.545511182,0.374693449,0.380772496,0.412244795,-0.621403276,0.405465108,-0.693147181,-0.318453731,-0.587786665,0.546543706,4,3.76E-11,0,0,3.91E-05,0.999960948,0.831389057,0.84050911
23889,0.225058649,2.772588722,3.17805383,1.119231576,4.905274778,0,-0.111225635,-3.044522438,0,-4.219507705,0,-4.369447852,0.902867712,1.293921041,-0.489548225,3.091042453,-3.17805383,0,0,3,2.263e-321,0,0,1,9.79E-37,-1.045641837,2.065038296
23890,0.124138879,0.111639971,1.033751654,0.969400557,-0.020339684,0.160722445,0.221489291,0.541231139,-0.385056236,0.270732514,-0.063058136,-0.021506205,0.00881063,-0.00836825,-1.002152022,0.223143551,0.053109825,-0.031252544,-0.361013346,0,0.885004795,0,0,4.44E-07,0.11499476,0.071963933,-0.629797377
23891,7.482681828,0,0,0,2.197224577,4.905274778,5.877735782,5.710427017,5.749392986,5.407171771,4.770684624,4.86753445,4.382026635,4.204692619,3.912023005,1.098612289,0,0,0,1,0,1,0,3.72E-83,0,18.32697409,-2.708242486
23893,-0.31563815,0,0,0,0,0,0,0,0,-1.791759469,0,1.386294361,0.218689201,-2.944438979,2.995732274,-3.871201011,-2.944438979,2.995732274,0,3,9.22E-134,0,0,1,1.79E-12,-0.314517569,0.708503169
23894,0.514571949,1.312186389,3.401197382,2.454134991,0.369747026,4.094344562,0.693147181,2.48490665,-2.708050201,-4.369447852,1.925290862,2.63905733,-0.195744577,0,-0.854415328,0,0.462623522,0,0,3,0,0,0,1,3.05E-20,1.972850605,-0.031772569
23897,-0.47070563,0,-3.737669618,-3.135494216,0,0,-3.555348061,0,0.435318071,0,3.912023005,-3.465735903,-0.251314428,-3.044522438,0.036367644,2.197224577,-0.194156014,1.386294361,0,3,1.93E-292,0,0,1,2.39E-31,-0.964419096,5.457266943
23898,-0.265557276,-2.708050201,-0.231111721,-1.025049721,-1.084013489,-0.943503295,0.090971778,0.392042088,0.346870944,-0.502091944,1.386294361,-0.076961041,-0.521296924,-0.410427897,0.819440906,-0.182321557,-3.526360525,0.3074847,-1.609437912,4,5.42E-54,0,0,0.039843569,0.960156431,-0.50014956,0.573233538
23899,0.444685821,-1.704748092,2.079441542,2.63905733,-0.773189888,2.397895273,1.386294361,0,-0.955511445,0,0.510825624,-0.810930216,0.113328685,0.143100844,0.342944751,1.945910149,0.15415068,0.336472237,0.223143551,3,1.14E-61,0,0,0.999995141,4.86E-06,1.242040047,-0.460324923
23901,0.127120649,1.070070285,0.305654315,-0.721477687,0.26109848,0.288255303,0.199878491,0.171600787,0.408804009,0.317895851,0.123444191,0.327111794,0.1816225,-0.445585102,0.28890382,-0.05487661,-0.331576266,-0.179427199,-1.368275856,0,0.953920832,0,0,5.10E-08,0.046079117,0.572671899,0.446506747
23909,-0.549504478,0,0,0,-0.849151429,-0.015037877,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.08E-98,0,0,0.999503376,0.000496624,-0.678084451,0.186224043
23915,0.880237068,1.821612432,3.36729583,3.135494216,-0.552068582,0.768654733,0.773189888,1.799664649,1.765783983,2.287080906,1.30933332,0.573345981,0.394654192,-1.126011263,-0.517256514,-2.397895273,0,3.218875825,-2.397895273,3,3.36E-145,0,0,1,1.77E-10,2.401177772,-1.410021156
23917,0.135627734,2.023201823,1.239690887,-0.551735527,-0.424883194,1.945910149,-0.244345759,0.983542959,-0.47445798,0.800777845,-0.185403223,-0.264528767,-0.346092835,0.57360203,0.287682072,0.413975798,0.412532275,-1.16315081,-0.340325806,4,6.48E-31,0,0,0.000236391,0.999763609,0.78145134,0.063244037
23919,-0.10679062,-0.311436158,-0.024391453,0.171850257,-0.693147181,-0.36772478,0.287682072,0.356674944,0.103540679,-0.329753286,-0.198450939,0.823200309,-0.725937003,0.127561226,-0.434573192,-0.134732594,0.934309237,-0.628608659,0.570544858,4,1.54E-06,0,0,1.16E-05,0.999986848,-0.269829328,-0.480647096
23920,0.09763847,-0.282232468,-1.069624752,-1.049822124,1.589893316,0.609765572,1.604775899,0.71420059,0.430036369,-0.176930708,-1.112405611,-0.088192712,0.16462198,0.191055237,-1.537117251,-0.038714512,1.907070316,-1.609437912,1.296438032,4,2.66E-38,0,0,0.009554371,0.990445629,0.483523267,-0.199467674
23921,-0.092460982,-0.15123097,1.819158443,-1.306251653,-1.216395324,0.693147181,2.079441542,-3.511545439,0.707331816,0.356674944,0.182321557,-0.057158414,-1.655423026,-0.114410351,0.190353728,0.693147181,-1.029619417,1.045968555,0.147635999,3,7.66E-81,0,0,0.99995576,4.42E-05,-0.685525058,-0.06919431
23922,0.871395412,-1.908483744,0.248461359,-1.241713132,0,3.407841924,0.914871285,1.460827413,1.077932083,1.988469763,1.438480114,0.993251773,1.035242675,2.650891787,0.660886318,0.533517035,1.437587656,1.466337069,-1.526056303,3,8.76E-84,0,0,1,9.86E-14,4.11626532,-0.868201373
23923,0.166623911,-0.569768159,0.330241687,1.076511942,1.077221099,0.651989108,0.336472237,-0.275705881,0.569533225,0.517943092,-0.546543706,0,0.37531207,-1.205666285,-0.383582397,0.085157808,0.977775816,0.559615788,-1.673976434,4,4.67E-13,0,0,0.000484596,0.999515404,0.409429223,-0.118183047
